timestamp,price,size,isBuyerMaker
1629452190149,0.80424,494.0,True
1629452190975,0.80425,51.03,True
1629452191982,0.80425,24.73,True
1629452192742,0.80424,32.81,True
1629452192977,0.80424,36.42,True
1629452194295,0.80644,23.0,False
1629452195980,0.80482,30.05,True
1629452195980,0.80483,42.89,True
1629452196645,0.80482,699.95,True
1629452198004,0.80475,14.32,True
1629452206081,0.80644,8.43,False
1629452208373,0.80519,7.99,True
1629452232957,0.80687,32.25,False
1629452240982,0.80582,7.99,True
1629452246983,0.80555,27.11,True
1629452246983,0.80555,24.31,True
1629452246983,0.80555,16.65,True
1629452253120,0.80554,400.0,True
1629452261307,0.80667,32.26,False
1629452271046,0.80463,137.91,True
1629452288446,0.80528,71.83,True
1629452288452,0.80528,216.54,True
1629452288501,0.80528,72.12,True
1629452289055,0.80528,10.0,True
1629452290940,0.80731,11.25,False
1629452290940,0.80773,227.0,False
1629452298120,0.80662,494.0,True
1629452298771,0.80569,2500.0,True
1629452298771,0.80635,400.0,True
1629452298771,0.80662,236.0,True
1629452298797,0.8069,133.54,False
1629452298824,0.8069,1386.42,False
1629452298836,0.8069,1000.0,False
1629452298844,0.8069,650.67,False
1629452298857,0.8069,500.0,False
1629452298857,0.8069,1000.0,False
1629452298867,0.8069,500.0,False
1629452298915,0.80689,11.25,False
1629452298927,0.80547,400.0,True
1629452299035,0.80551,730.0,True
1629452299388,0.8069,1624.6,False
1629452300991,0.80521,119.26,True
1629452312568,0.8069,46.71,False
1629452336922,0.8069,3500.0,False
1629452336937,0.8069,1957.14,False
1629452336937,0.80689,42.86,False
1629452336937,0.8069,500.0,False
1629452336958,0.80689,27.11,False
1629452336958,0.80689,32.3,False
1629452336965,0.8069,500.0,False
1629452336979,0.8069,500.0,False
1629452337001,0.8069,1000.0,False
1629452337005,0.8069,500.0,False
1629452337013,0.8069,500.0,False
1629452337296,0.80566,400.0,True
1629452337362,0.80567,730.0,True
1629452378198,0.80537,77.35,True
1629452378205,0.80537,652.65,True
1629452378477,0.8069,512.79,False
1629452383621,0.8069,303.02,False
1629452386887,0.80519,9.92,True
1629452395593,0.80547,400.0,True
1629452395925,0.80541,76.32,True
1629452400117,0.8069,19.97,False
1629452437842,0.80475,56.91,True
1629452437842,0.80474,1130.0,True
1629452437842,0.80439,845.71,True
1629452461738,0.80475,29.89,True
1629452461738,0.80475,27.02,True
1629452463537,0.80449,24.91,True
1629452480641,0.8045,14.92,True
1629452486052,0.80449,6.25,True
1629452493932,0.80685,730.0,False
1629452493932,0.8069,2293.04,False
1629452493932,0.80902,1357.6,False
1629452493932,0.80907,65.81,False
1629452501563,0.80901,450.0,False
1629452501563,0.809,1293.14,False
1629452501563,0.8069,1893.04,False
1629452501563,0.80685,730.0,False
1629452517992,0.8052,730.0,True
1629452520081,0.80483,400.0,True
1629452522388,0.80483,87.54,True
1629452527216,0.80617,76.32,False
1629452527216,0.80617,32.14,False
1629452527221,0.80495,512.22,True
1629452531018,0.80495,500.0,True
1629452531028,0.80495,458.82,True
1629452533778,0.8047,9.74,True
1629452566575,0.80642,9.74,False
1629452603094,0.80494,9.57,True
1629452614092,0.80642,219.43,False
1629452624329,0.80787,9.57,False
1629452640051,0.80627,40.17,True
1629452835444,0.80597,16.85,True
1629452843252,0.80597,22.82,True
1629452885829,0.80608,19.38,True
1629452897317,0.80608,710.62,True
1629452911112,0.80597,200.0,True
1629452911112,0.80444,730.0,True
1629452911261,0.80443,500.0,True
1629452915084,0.80689,25.08,False
1629452915084,0.80689,29.9,False
1629452915084,0.80689,27.02,False
1629452915084,0.80681,400.0,False
1629452918579,0.80491,400.0,True
1629452918579,0.80492,29.9,True
1629452918579,0.80492,25.02,True
1629452918579,0.80492,27.02,True
1629452918588,0.80475,280.2,True
1629452925371,0.8044,48.68,True
1629452925371,0.8044,47.75,True
1629452925371,0.8044,54.02,True
1629452925388,0.80562,61.94,False
1629452936665,0.80439,8.05,True
1629452945417,0.8072,39.78,False
1629452945417,0.8072,29.9,False
1629452945417,0.8072,27.02,False
1629452945424,0.80612,203.93,True
1629452945427,0.80612,315.95,True
1629452963777,0.80743,8.05,False
1629453045854,0.80743,391.95,False
1629453045854,0.80752,606.1,False
1629453062204,0.80567,100.0,True
1629453092053,0.80752,117.14,False
1629453092053,0.80729,48.68,False
1629453092053,0.80729,54.02,False
1629453092053,0.80719,400.0,False
1629453114414,0.80511,31.03,True
1629453114414,0.80511,41.14,True
1629453117880,0.80763,188.64,False
1629453117880,0.80752,31.03,False
1629453117880,0.80742,400.0,False
1629453120343,0.80488,28.31,True
1629453120343,0.80488,53.77,True
1629453120343,0.80488,48.66,True
1629453120343,0.8049,400.0,True
1629453120363,0.80609,169.3,False
1629453204793,0.80752,24.78,False
1629453220826,0.80451,55.81,True
1629453220826,0.8045,400.0,True
1629453220826,0.80439,943.99,True
1629453285566,0.80708,41.14,False
1629453285573,0.80586,238.85,True
1629453313299,0.80686,400.0,False
1629453380887,0.80686,93.53,True
1629453475432,0.80686,100.48,True
1629453477612,0.80686,730.0,True
1629453477612,0.80686,400.0,True
1629453477719,0.80686,730.0,True
1629453477719,0.80686,400.0,True
1629453477719,0.80686,356.37,True
1629453489074,0.80657,22.51,False
1629453489074,0.80657,28.31,False
1629453489123,0.80657,41.14,False
1629453489123,0.80657,8.52,False
1629453490031,0.80765,87.8,False
1629453490031,0.80761,1000.0,False
1629453490031,0.80696,499.0,False
1629453490031,0.80685,400.0,False
1629453490031,0.80658,730.0,False
1629453501129,0.80546,343.97,True
1629453519641,0.80765,396.78,False
1629453521690,0.8057,400.0,True
1629453523236,0.8056,500.0,True
1629453523244,0.8056,485.74,True
1629453546022,0.80487,12.17,True
1629453546750,0.80487,500.0,True
1629453546761,0.80487,217.83,True
1629453570962,0.80441,348.45,True
1629453570962,0.80442,31.09,True
1629453570962,0.80442,28.35,True
1629453570962,0.80442,41.21,True
1629453571158,0.80439,50.0,True
1629453571158,0.80442,50.0,True
1629453599352,0.80439,1809.22,True
1629453609450,0.80439,2203.1,True
1629453612554,0.80439,1645.05,True
1629453613222,0.80439,1645.1,True
1629453637582,0.80439,77.15,True
1629453650010,0.80647,273.27,False
1629453706755,0.8044,48.91,True
1629453735430,0.8044,279.43,True
1629453894093,0.80672,53.78,False
1629453894093,0.80672,48.67,False
1629453894093,0.80672,31.09,False
1629453894093,0.80672,41.22,False
1629453894093,0.80672,28.35,False
1629453894093,0.80668,400.0,False
timestamp,price,size,isBuyerMaker
1629453928547,0.80554,960.6,True
1629453928547,0.80549,653.16,True
1629453937334,0.80439,83.83,True
1629453937334,0.8048,730.0,True
1629453937334,0.8045,400.0,True
1629453937334,0.8044,102.23,True
1629453937334,0.80439,879.92,True
1629453938400,0.80672,730.0,False
1629453938409,0.80554,1699.73,True
1629453952586,0.8048,443.56,True
1629453952586,0.80481,960.6,True
1629453952586,0.80485,730.0,True
1629453952586,0.80486,29.55,True
1629453952586,0.80486,42.39,True
1629453952586,0.80486,32.1,True
1629453957603,0.80439,50.0,True
timestamp,price,size,isBuyerMaker
1629454023943,0.8044,500.0,True
1629454023943,0.80439,4500.0,True
1629454025011,0.80439,2845.4,True
1629454025483,0.80439,6995.4,True
1629454025483,0.8044,400.0,True
1629454025497,0.80439,993.08,True
1629454035144,0.80505,392.0,False
1629454048259,0.8023,400.0,True
1629454048259,0.80205,1250.45,True
1629454048259,0.80204,400.0,True
1629454048259,0.80202,440.0,True
1629454048259,0.802,990.0,True
1629454048259,0.80199,639.55,True
1629454053045,0.80503,29.55,False
1629454053045,0.80503,42.39,False
1629454053045,0.80503,32.11,False
1629454054339,0.80295,730.0,True
1629454054339,0.80208,250.0,True
1629454054339,0.80198,845.06,True
1629454054339,0.80197,178.68,True
1629454054339,0.80157,510.0,True
1629454054339,0.80155,206.26,True
1629454056314,0.80608,54.99,False
1629454056314,0.80504,194.21,False
1629454058313,0.805,249.2,False
1629454059315,0.805,249.2,False
1629454060319,0.80609,17.6,False
1629454060319,0.805,231.6,False
1629454062313,0.80496,249.2,False
1629454063321,0.80496,249.2,False
1629454064319,0.80609,17.6,False
1629454064319,0.80496,231.6,False
1629454065320,0.80492,249.2,False
1629454066318,0.80492,249.2,False
1629454066419,0.8032,400.0,True
1629454066419,0.8031,1840.0,True
1629454068388,0.80289,50.0,True
1629454068495,0.803,400.0,True
1629454068686,0.80456,20.0,False
1629454072682,0.80405,54.21,False
1629454078586,0.80083,104.39,True
1629454078586,0.80082,730.0,True
1629454078586,0.80074,1088.0,True
1629454078586,0.80051,357.61,True
1629454078841,0.80334,13.43,False
1629454084325,0.80309,7.93,False
1629454089707,0.80051,1448.41,True
1629454089707,0.80082,730.0,True
1629454089707,0.80083,29.65,True
1629454089707,0.80083,42.53,True
1629454089707,0.80083,32.21,True
1629454092294,0.80289,24.1,False
timestamp,price,size,isBuyerMaker
1629454118078,0.80063,24.14,True
1629454118078,0.80062,204.86,True
1629454124926,0.80289,4.06,False
1629454124926,0.80289,5.56,False
1629454202225,0.80063,29.7,True
1629454202225,0.80062,730.0,True
1629454202225,0.80061,674.42,True
1629454202737,0.80061,903.4,True
1629454202737,0.80062,730.0,True
1629454202737,0.80063,29.7,True
1629454205225,0.80061,6.49,True
timestamp,price,size,isBuyerMaker
1629454879117,0.80062,94.0,False
1629454879117,0.80051,400.0,False
1629454980584,0.80033,18.14,False
1629454980584,0.80033,54.8,False
1629455039525,0.80026,7.98,False
1629455084126,0.80022,400.0,False
1629455084233,0.80033,2024.69,False
1629455099323,0.801,400.0,False
1629455099414,0.801,400.0,False
1629455099414,0.801,60.7,False
1629455099711,0.801,400.0,False
1629455099711,0.801,60.7,False
1629455099805,0.801,400.0,False
1629455099805,0.801,60.7,False
1629455099940,0.801,60.7,False
1629455100036,0.801,400.0,False
1629455102184,0.801,400.0,False
1629455102185,0.801,60.7,False
1629455102449,0.801,400.0,False
1629455102450,0.801,60.7,False
1629455102716,0.801,400.0,False
1629455103198,0.801,400.0,False
1629455103198,0.801,60.7,False
1629455103209,0.801,32.88,False
1629455103307,0.801,27.82,False
1629455103308,0.801,331.01,False
1629455130591,0.79924,156.33,True
1629455132804,0.79932,360.0,True
1629455132804,0.79924,1784.03,True
1629455132804,0.7992,690.0,True
1629455132804,0.79919,550.0,True
1629455132804,0.79918,2500.0,True
1629455132804,0.79904,908.21,True
1629455134312,0.79903,1126.95,True
1629455134312,0.79904,990.0,True
1629455134312,0.79918,2500.0,True
1629455134312,0.79919,550.0,True
1629455134312,0.7992,690.0,True
1629455134312,0.79924,1084.03,True
1629455134312,0.79924,700.0,True
1629455134312,0.79932,360.0,True
1629455134312,0.79933,53.65,True
1629455134312,0.79945,764.77,True
1629455134312,0.80053,400.0,True
1629455134312,0.8011,960.6,True
1629455134529,0.79924,400.0,True
1629455134529,0.79925,27.85,True
1629455134549,0.79935,367.08,True
1629455134571,0.79935,32.92,True
1629455134578,0.79925,27.85,True
1629455134578,0.79925,5.07,True
1629455147034,0.79913,58.57,True
1629455223524,0.79916,230.0,True
1629455259336,0.79946,730.0,False
1629455260550,0.8006,100.0,False
1629455286247,0.80059,35.42,False
1629455286247,0.80059,76.18,False
1629455286247,0.80059,32.92,False
1629455286247,0.80056,730.0,False
1629455286511,0.8006,3689.74,False
1629455302995,0.8006,298.85,False
1629455311142,0.79939,5253.52,True
1629455311164,0.79939,7726.96,True
1629455311211,0.79939,2920.0,True
1629455372395,0.8006,24.87,False
1629455372653,0.8006,8.85,False
1629455396732,0.8006,124.9,False
1629455407567,0.79854,730.0,True
1629455407567,0.79851,520.67,True
1629455435663,0.79855,15.9,True
1629455435666,0.8006,6.35,False
1629455462517,0.79843,146.0,True
1629455462581,0.79843,584.0,True
1629455595086,0.79843,2707.16,True
1629455595086,0.7984,22292.84,True
1629455596315,0.7984,22419.74,True
1629455596315,0.79843,2707.16,True
1629455596315,0.79846,730.0,True
1629455596363,0.7984,809.85,True
1629455596366,0.7984,795.62,True
1629455596439,0.79784,16.29,True
1629455596439,0.79784,16.29,True
1629455596439,0.79784,18.75,True
1629455596447,0.79784,14.78,True
1629455596458,0.79783,16.29,True
1629455618899,0.79908,29.0,False
1629455619685,0.79908,29.67,False
1629455647950,0.79909,496.28,False
1629455682876,0.79945,730.0,False
1629455692907,0.79808,124.9,True
1629455708371,0.79782,7.0,True
1629455712250,0.79782,150.77,True
1629455740474,0.79782,7.0,True
timestamp,price,size,isBuyerMaker
1629528060365,0.78416,92.28,False
1629528078472,0.78415,660.0,False
1629528078472,0.78501,272.28,False
1629528096818,0.78415,660.0,False
1629528120693,0.78467,25.5,False
1629528121763,0.78486,660.0,False
1629528121763,0.78489,355.13,False
1629528133926,0.78486,8.82,False
1629528146608,0.78513,607.56,False
1629528146608,0.78512,800.0,False
1629528146608,0.78444,660.0,False
1629528146608,0.78443,13.7,False
1629528146608,0.78443,32.7,False
1629528146608,0.78443,42.04,False
1629528188084,0.78444,660.0,False
1629528300067,0.78452,622.36,False
1629528321850,0.78417,660.0,True
1629528321850,0.78417,370.0,True
1629528326276,0.78417,660.0,True
1629528326277,0.78417,370.0,True
1629528326827,0.78417,660.0,True
1629528326827,0.78417,660.0,True
1629528327090,0.78417,660.0,True
1629528327090,0.78417,363.32,True
1629528327505,0.78375,140.79,False
1629528327505,0.78374,52.26,False
1629528327505,0.78374,11.85,False
1629528327505,0.78374,50.47,False
1629528327843,0.78375,255.37,False
1629528327868,0.78375,253.2,False
1629528328341,0.78436,86.54,False
1629528368011,0.7842,660.0,False
1629528368011,0.78471,370.0,False
1629528368011,0.78513,1799.3,False
1629528368011,0.78626,248.74,False
1629528368011,0.78627,240.0,False
1629528368011,0.78669,260.0,False
1629528368011,0.78671,175.91,False
1629528368011,0.78687,250.0,False
1629528368011,0.78716,2442.67,False
1629528368011,0.78717,1088.0,False
1629528368011,0.78758,460.0,False
1629528368011,0.78774,750.69,False
1629528368011,0.78775,439.77,False
1629528368011,0.7879,1000.0,False
1629528368011,0.78847,340.0,False
1629528368011,0.78944,330.0,False
1629528368011,0.78948,165.19,False
1629528369937,0.78299,42.1,True
1629528369937,0.78299,32.78,True
1629528369937,0.78299,29.93,True
1629528370066,0.78298,660.0,True
1629528372098,0.78174,50.0,True
1629528372098,0.78269,370.0,True
1629528372098,0.78261,660.0,True
1629528372098,0.78107,1279.32,True
1629528372098,0.78065,289.81,True
1629528372098,0.78064,950.87,True
1629528386437,0.78324,299.14,True
1629528386540,0.78324,89.69,True
1629528386876,0.78324,26.83,True
1629528388065,0.78324,436.81,True
1629528388065,0.78284,154.94,True
1629528388065,0.78283,370.0,True
1629528388065,0.78282,660.0,True
1629528388065,0.78107,1279.32,True
1629528388065,0.78064,2442.67,True
1629528388065,0.78056,10.0,True
1629528388065,0.78041,192.56,True
1629528388065,0.78004,565.05,True
1629528388065,0.78003,176.29,True
1629528388065,0.77971,120.45,True
1629528388065,0.77962,750.69,True
1629528388065,0.77961,188.23,True
1629528388065,0.77956,10.0,True
1629528388065,0.77941,3417.96,True
1629528388065,0.77931,245.03,True
1629528388810,0.78324,436.81,True
1629528393115,0.78511,37.26,False
1629528393115,0.78511,50.99,False
1629528393115,0.78511,52.69,False
1629528393115,0.78504,370.0,False
1629528393115,0.78416,660.0,False
1629528393115,0.78415,42.1,False
1629528393115,0.78415,29.93,False
1629528393115,0.78415,32.78,False
1629528404966,0.78509,660.0,False
1629528404966,0.78513,428.65,False
1629528485062,0.78505,79.07,False
1629528509820,0.78512,566.41,False
1629528509820,0.78505,660.0,False
1629528509820,0.78504,243.46,False
1629528509820,0.78501,660.0,False
1629528510133,0.78332,188.57,True
1629528510133,0.78333,80.91,True
1629528601645,0.78505,8.12,False
1629528705206,0.78265,102.8,True
1629528705405,0.78275,88.13,True
1629528707965,0.7846,86.76,False
1629528707965,0.78461,26.52,False
1629528731576,0.7838,43.1,False
1629528733108,0.78372,572.0,False
1629528804897,0.78266,112.92,True
1629528847871,0.7823,42.09,True
1629528867213,0.78179,200.0,True
1629528868643,0.78214,32.81,True
1629528868643,0.78157,167.19,True
1629528963507,0.78222,30.15,True
1629528963507,0.78222,37.31,True
1629528963507,0.78222,51.05,True
1629528963507,0.78222,52.69,True
1629528963507,0.78222,32.81,True
1629528981149,0.78194,19.77,True
1629529051379,0.78183,28.95,True
1629529110543,0.78268,660.0,True
1629529139189,0.77971,77.66,True
1629529139189,0.77972,1129.78,True
1629529139189,0.78041,192.56,True
1629529139189,0.78056,10.0,True
1629529139189,0.78186,330.0,True
1629529139189,0.78191,660.0,True
1629529140575,0.78297,53.62,False
1629529141539,0.78288,11.4,False
1629529182996,0.78105,660.0,True
1629529182996,0.7798,330.0,True
1629529182996,0.77971,42.79,True
1629529182996,0.77961,188.23,True
1629529182996,0.77956,10.0,True
1629529182996,0.77941,3468.96,True
1629529182996,0.77931,2000.0,True
1629529182996,0.77907,31.43,True
1629529182996,0.77904,2442.67,True
1629529182996,0.77865,239.55,True
1629529182996,0.77856,10.0,True
1629529182996,0.77827,20.0,True
1629529182996,0.77778,449.79,True
1629529182996,0.77777,178.23,True
1629529182996,0.77742,475.87,True
1629529182996,0.77741,22.21,True
1629529182996,0.77718,1558.05,True
1629529182996,0.77711,114.78,True
1629529182996,0.77655,432.38,True
1629529182996,0.77623,649.9,True
1629529182996,0.77572,19.34,True
1629529182996,0.77556,10.0,True
1629529182996,0.77549,193.23,True
1629529182996,0.77532,1000.0,True
1629529182996,0.77491,263.61,True
1629529182996,0.77483,28.3,True
1629529182996,0.77477,6187.5,True
1629529182996,0.77441,1768.1,True
1629529182996,0.77427,279.26,True
1629529182996,0.77419,681.69,True
1629529182996,0.77408,34.85,True
1629529182996,0.77341,18562.5,True
1629529182996,0.77329,21594.39,True
1629529183330,0.78105,660.0,True
1629529183463,0.78059,617.34,False
1629529183948,0.78176,248.04,False
1629529183975,0.78176,122.68,False
1629529183975,0.78176,20.0,False
1629529184330,0.77979,330.0,True
1629529184557,0.78068,22.98,False
1629529184726,0.77562,330.0,True
1629529184915,0.77986,37.0,False
1629529184975,0.77974,357.67,False
1629529184976,0.77977,121.89,False
1629529184976,0.77974,302.33,False
1629529184983,0.77977,1384.45,False
1629529184983,0.77977,208.11,False
1629529184999,0.77977,46.88,False
1629529185146,0.77967,891.95,False
1629529185146,0.77967,42.09,False
1629529185146,0.77967,32.81,False
1629529185146,0.77967,30.15,False
1629529185649,0.77932,217.57,False
1629529185934,0.77932,22.0,False
1629529186560,0.77922,211.24,False
1629529188283,0.77918,100.0,False
1629529192133,0.77913,4.27,False
1629529192133,0.77912,72.79,False
1629529200756,0.77913,352.86,False
1629529202372,0.77913,7.7,False
1629529203949,0.77913,46.37,False
1629529205368,0.77174,50.0,True
1629529205368,0.77,1332.36,True
1629529205368,0.76174,50.0,True
1629529205368,0.76,50.0,True
1629529205368,0.75855,32.95,True
1629529205368,0.75174,50.0,True
1629529205368,0.75,62382.3,True
1629529205488,0.77696,435.64,True
1629529205488,0.77695,660.0,True
1629529205488,0.77623,192.79,True
1629529205488,0.77454,40.15,True
1629529205488,0.77441,316.94,True
1629529205488,0.7734,880.01,True
1629529205488,0.77339,629.24,True
1629529205488,0.77337,290.0,True
1629529205488,0.77335,290.0,True
1629529205488,0.77331,990.0,True
1629529205488,0.7733,392.81,True
1629529206025,0.77695,660.0,True
1629529206025,0.77696,330.0,True
1629529206025,0.77697,32.99,True
1629529206025,0.77697,42.34,True
1629529206025,0.77697,30.31,True
1629529206031,0.77813,174.67,False
1629529206033,0.77813,1690.0,False
1629529206036,0.77813,213.25,False
1629529206053,0.77813,170.5,False
1629529206062,0.77813,741.94,False
1629529206066,0.77813,342.58,False
1629529206105,0.77895,20.0,False
1629529207211,0.77623,192.79,True
1629529207241,0.77579,15.27,True
1629529207241,0.77579,16.61,True
1629529207241,0.77579,7.17,True
1629529207579,0.77748,157.55,False
1629529207950,0.77904,289.39,False
1629529211020,0.77627,1271.2,True
1629529211020,0.77672,660.0,True
1629529213741,0.778,21.63,False
1629529213784,0.778,308.37,False
1629529214027,0.77801,3154.0,False
1629529217159,0.77833,25.71,False
1629529217220,0.77833,304.28,False
1629529217234,0.7784,330.0,False
1629529218082,0.77731,50.0,True
1629529219441,0.77744,50.0,True
1629529221978,0.77763,7.7,True
1629529236670,0.77848,352.76,True
1629529243222,0.78014,660.0,False
1629529243222,0.78017,477.6,False
1629529243222,0.78018,343.18,False
1629529255047,0.78017,25.65,False
1629529255049,0.78017,25.65,False
1629529255222,0.78017,426.29,False
1629529262547,0.78116,102.48,False
1629529262547,0.78116,76.86,False
1629529262550,0.78116,500.0,False
1629529263385,0.78141,192.1,False
1629529268777,0.78168,51.21,False
1629529271189,0.78168,76.81,False
1629529298335,0.78112,32.69,False
1629529326188,0.77932,256.5,True
1629529341746,0.78112,1026.61,False
1629529395631,0.78111,6.77,False
1629529448872,0.78101,56.55,False
1629529549276,0.78142,49.6,False
1629529549276,0.78143,180.26,False
1629529576172,0.78056,2980.0,False
1629529576241,0.77931,330.0,True
1629529576275,0.7805,25.38,False
1629529583200,0.77882,480.51,True
1629529590953,0.78057,4.61,False
1629529590953,0.78053,25.38,False
1629529591622,0.78057,79.98,False
1629529591631,0.78057,750.0,False
1629529592273,0.78057,249.99,False
1629529598050,0.78058,62.97,False
1629529598050,0.78057,17.01,False
1629529598060,0.78058,270.0,False
1629529598966,0.78058,249.99,False
1629529599916,0.77939,258.08,True
1629529608605,0.77939,951.44,True
1629529608605,0.77939,0.01,True
1629529642898,0.78051,3246.53,False
1629529644916,0.78051,201.63,False
1629529645644,0.78051,1705.71,False
1629529645644,0.78051,1270.0,False
1629529645644,0.78051,458.37,False
1629529645644,0.7805,49.52,False
1629529654902,0.7807,11.4,False
1629529679199,0.78069,7.63,False
1629529679227,0.77951,157.73,True
1629529686210,0.78043,142.33,False
1629529695300,0.7807,129.46,False
1629529708878,0.7807,3037.78,False
1629529733165,0.77941,142.3,True
1629529782585,0.77907,660.0,True
1629529784989,0.77846,500.0,True
1629529784997,0.77846,160.0,True
1629529789594,0.7781,264.03,True
1629529789594,0.77818,360.0,True
1629529789594,0.77821,660.0,True
1629529790905,0.77794,660.0,True
1629529807813,0.77781,44.12,True
1629529807817,0.7778,44.12,True
1629529810106,0.77899,40.0,False
1629529810519,0.77899,20.0,False
1629529811435,0.77899,7.7,False
1629529817317,0.77899,159.09,False
1629529821434,0.77899,21.45,False
1629529838899,0.77899,452.78,False
1629529838899,0.77899,2332.9,False
1629529838906,0.77899,2623.95,False
1629529850416,0.77967,1851.45,False
1629529871707,0.77967,227.7,False
1629529871753,0.77967,830.29,False
1629529871768,0.77967,2956.92,False
1629529872353,0.78025,2712.4,False
1629529872353,0.77967,3154.0,False
1629529909418,0.78012,1514.27,False
1629529914137,0.78012,12.82,False
1629529914347,0.78012,1167.02,False
1629529914347,0.78012,347.17,False
1629529955893,0.78017,16.0,False
1629529958253,0.78017,360.0,False
1629529958253,0.78019,275.66,False
1629530000697,0.78016,196.04,False
1629530001431,0.77845,70.9,True
1629530001440,0.77845,153.68,True
1629530001440,0.77845,435.42,True
1629530001606,0.77903,30.42,False
1629530001606,0.77903,45.58,False
1629530001759,0.77787,64.38,True
1629530006007,0.78025,1431.42,False
1629530022779,0.78102,78.58,False
1629530099499,0.77963,660.0,True
1629530103499,0.78059,230.0,False
1629530104010,0.78059,230.0,False
1629530106071,0.78059,500.0,False
1629530106119,0.78059,691.53,False
1629530133061,0.78059,81.69,False
1629530133061,0.78059,1695.67,False
1629530142482,0.78059,41.32,False
1629530163224,0.78059,250.0,False
1629530163345,0.78059,500.88,False
1629530163357,0.78059,500.0,False
1629530163363,0.78059,500.0,False
1629530163436,0.78059,1087.77,False
1629530163445,0.78059,500.0,False
1629530163704,0.78059,250.0,False
1629530164171,0.78059,250.0,False
1629530164704,0.78059,0.88,False
1629530165172,0.78142,6.17,False
1629530165172,0.78141,49.6,False
1629530165172,0.78141,44.12,False
1629530189544,0.78159,50.0,False
1629530192879,0.78137,20.67,True
1629530192879,0.78137,31.9,True
1629530194721,0.78174,50.0,False
1629530212832,0.7824,11.4,True
1629530232927,0.78419,34.85,False
1629530233095,0.78419,34.85,False
1629530237090,0.78492,13.47,False
1629530237090,0.78492,20.68,False
1629530301274,0.78374,500.0,True
1629530329979,0.78307,660.0,True
1629530329979,0.7829,360.0,True
1629530329979,0.77971,351.88,True
1629530339947,0.78279,660.0,True
1629530339947,0.78263,64.43,True
1629530391146,0.7823,360.0,True
1629530391146,0.78228,409.47,True
1629530391742,0.7823,360.0,True
1629530424881,0.78386,303.26,False
1629530424881,0.78386,1185.0,False
1629530430763,0.78284,660.0,True
1629530474085,0.78246,660.0,True
1629530474106,0.78235,316.2,True
1629530474109,0.78235,711.87,True
1629530481926,0.78161,360.0,True
1629530481926,0.78154,79.18,True
1629530481926,0.78136,507.44,True
1629530678836,0.78358,159.98,False
1629530679146,0.78358,249.99,False
1629530679472,0.78358,159.98,False
1629530679907,0.78358,159.98,False
1629530680006,0.78358,216.64,False
1629530726536,0.78419,18.44,False
1629530726553,0.78301,70.68,True
1629530745153,0.7842,242.39,False
1629530803780,0.7842,117.61,False
1629530844106,0.78391,105.09,False
1629530844106,0.7839,360.0,False
1629530844106,0.78387,660.0,False
1629530876150,0.78221,9.58,True
1629530971464,0.78421,660.0,False
1629530971476,0.78303,129.94,True
1629530971484,0.78303,210.06,True
1629531022136,0.78419,615.75,False
1629531047259,0.78422,21.42,False
1629531080385,0.78281,31.85,True
1629531080385,0.7828,368.15,True
1629531126016,0.78429,103.98,False
1629531134613,0.7828,202.44,True
1629531148887,0.7828,800.0,True
1629531279405,0.78402,249.99,False
1629531280368,0.78405,249.98,False
1629531280825,0.78405,24.61,False
1629531283488,0.78423,250.0,False
1629531353866,0.78423,147.3,False
1629531414431,0.78136,63.99,True
1629531414431,0.78213,110.96,True
1629531414431,0.78212,660.0,True
1629531414431,0.78176,360.0,True
1629531414431,0.78003,81.92,True
1629531418496,0.78212,236.04,True
1629531418496,0.78213,44.99,True
1629531418496,0.78213,31.85,True
1629531418496,0.78213,34.12,True
1629531435303,0.78394,110.96,False
1629531435303,0.78395,660.0,False
1629531435303,0.78413,161.67,False
1629531447494,0.78379,660.0,False
1629531447494,0.78382,235.57,False
1629531447494,0.78383,347.5,False
1629531481648,0.78359,660.0,False
1629531481648,0.78421,330.0,False
1629531481648,0.78429,320.0,False
1629531481648,0.7843,88.5,False
1629531653286,0.78405,78.15,False
1629531705492,0.78405,34.12,False
1629531705492,0.78405,31.85,False
1629531705492,0.78405,44.99,False
1629531707376,0.78287,306.07,True
1629531724977,0.78406,545.64,False
1629531844582,0.78405,1015.08,False
1629531844582,0.78406,226.88,False
1629531868849,0.78405,1015.08,False
1629531868849,0.78406,452.75,False
1629531868849,0.78421,85.15,False
1629531877605,0.78262,660.0,True
1629531877612,0.7798,1147.84,False
1629531877614,0.7798,2752.14,False
1629531877614,0.7798,638.18,False
1629531877975,0.7843,960.6,False
1629531877975,0.78512,282.4,False
1629531879022,0.78342,248.84,False
1629531879133,0.78342,127.66,False
1629531879137,0.78342,266.16,False
1629531879235,0.78342,17.33,False
1629531879494,0.78392,79.57,False
1629531908840,0.78345,330.0,True
1629531908840,0.78346,330.0,True
1629531911034,0.78308,660.0,True
1629531940032,0.78306,31.9,True
1629532000563,0.78409,141.68,False
1629532036685,0.78377,328.69,False
1629532064914,0.78361,7.7,False
1629532064918,0.78242,277.13,True
1629532112622,0.78361,968.09,False
1629532124617,0.78361,72.55,False
1629532137196,0.78361,500.0,False
1629532137212,0.78361,500.0,False
1629532137217,0.78361,355.67,False
1629532139867,0.78242,42.04,True
1629532143715,0.78361,116.5,False
1629532174413,0.78242,127.23,True
1629532174417,0.78242,23.52,True
